track_id,taala,beat_F-measure,beat_Cemgil,beat_Cemgil Best Metric Level,beat_Goto,beat_P-score,beat_Correct Metric Level Continuous,beat_Correct Metric Level Total,beat_Any Metric Level Continuous,beat_Any Metric Level Total,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Cemgil Best Metric Level,downbeat_Goto,downbeat_P-score,downbeat_Correct Metric Level Continuous,downbeat_Correct Metric Level Total,downbeat_Any Metric Level Continuous,downbeat_Any Metric Level Total,downbeat_Information gain
10001,adi,0.35294117647058826,0.2857758368171467,0.2952357407503622,0.0,0.45701357466063347,0.08144796380090498,0.2171945701357466,0.08144796380090498,0.2171945701357466,0.07495547819031134,0.10526315789473684,0.09053656214636592,0.1383602759351965,0.0,0.390625,0.0,0.0,0.015625,0.03125,0.08952265271419485
10002,adi,0.22288261515601784,0.19322854411596768,0.25939507789659044,0.0,0.3518005540166205,0.027700831024930747,0.07756232686980609,0.027777777777777776,0.08333333333333333,0.030491045223241055,0.11818181818181818,0.10752555915322633,0.1884033478035738,0.0,0.42857142857142855,0.005714285714285714,0.011428571428571429,0.022857142857142857,0.06285714285714286,0.05861031978099429
10003,adi,0.6760299625468165,0.519462069038471,0.5221589948007521,0.0,0.684654300168634,0.07082630691399663,0.47554806070826305,0.07082630691399663,0.47554806070826305,0.3519477129949145,0.18750000000000003,0.14568661697899335,0.22217531676989546,0.0,0.39814814814814814,0.0,0.0,0.0030864197530864196,0.009259259259259259,0.21509853064360188
10004,adi,0.484186313973548,0.42684340061482423,0.5626126891912279,0.0,0.48534201954397393,0.0749185667752443,0.3496199782844734,0.0749185667752443,0.3496199782844734,0.2669694234029832,0.16347826086956524,0.14052415013078998,0.2368221474566677,0.0,0.4258474576271186,0.0,0.0,0.02754237288135593,0.08686440677966102,0.12544276074647168
10005,adi,0.6975964225824483,0.6213792604523278,0.7422737381152362,0.0,0.591743119266055,0.06513761467889909,0.2467889908256881,0.06800286327845383,0.5003579098067287,0.4176928621519761,0.26069246435845217,0.22772211529253208,0.3661908495739443,0.0,0.3870967741935484,0.0,0.0,0.019851116625310174,0.09925558312655088,0.24810279786334663
10006,adi,0.5210312075983717,0.44086304687286626,0.6423355120515761,0.0,0.47380410022779046,0.0774487471526196,0.15034168564920272,0.0774487471526196,0.38487394957983195,0.2947427350808935,0.13636363636363638,0.11313127790061502,0.19068510002659947,0.0,0.4424778761061947,0.0,0.0,0.02654867256637168,0.02654867256637168,0.15085465194658554
10007,adi,0.5637065637065637,0.4307843370483147,0.5412498192607038,0.0,0.5408252853380158,0.015803336259877086,0.16593503072870938,0.05493689680772086,0.370452858203415,0.15966810085819758,0.2528216704288939,0.19113250893971145,0.28848792780542043,0.0,0.39664804469273746,0.002793296089385475,0.002793296089385475,0.0446927374301676,0.16759776536312848,0.15521306284768974
10008,adi,0.781132075471698,0.717627725298874,0.717627725298874,0.0,0.7842778793418648,0.1480804387568556,0.7148080438756855,0.1480804387568556,0.7148080438756855,0.41716294886398364,0.2952029520295203,0.26573520401441925,0.38095588143497416,0.0,0.46859903381642515,0.004830917874396135,0.004830917874396135,0.10628019323671498,0.2898550724637681,0.2536991871422426
10009,adi,0.5955056179775281,0.5320845886836822,0.7430179830952954,0.0,0.5031578947368421,0.029473684210526315,0.035789473684210524,0.12,0.72,0.28687932048791465,0.19512195121951217,0.17183073515456707,0.291014311821809,0.0,0.35185185185185186,0.0,0.0,0.0,0.0,0.1621057006883686
10010,adi,0.6814159292035398,0.5930555151361424,0.5930555151361424,0.0,0.734475374732334,0.14775160599571735,0.5653104925053534,0.14775160599571735,0.5653104925053534,0.24430203894206676,0.22393822393822393,0.191304109241255,0.30195751261554044,0.0,0.3658170914542729,0.0,0.0,0.0014992503748125937,0.0029985007496251873,0.12218463013135133
